ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
15,HAWAII,HI,15003,Honolulu,15003005000,"Census Tract 50, Honolulu County, Hawaii",0.211638722484,4542,308,1621,80,1529,100,502,210,88,68,28223,2854,554,154,1259,196,576,119,471,153,136,75,4089,351,596,169,731,102,0,11,160,74,282,85,494,169,12.4,5.1,3.8,3.0,28223.0,2854.0,15.7,3.8,27.7,3.7,12.7,2.5,11.6,3.6,8.9,4.9,90.0,4.8,13.5,3.7,45.1,5.9,0.0,1.7,10.5,4.8,18.4,5.1,10.9,3.6,0.746,0.4968,0.6933,0.9108,2.8469,0.8194,0.9076,0.121,0.5531,0.7739,2.3556,0.7749,0.7707,0.9236,1.6943,0.8981,0.793,0.0,0.6752,0.8521,0.9299,3.2502,0.8907,10.147,0.9,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4,240,112,5.9,2.7,4421
15,HAWAII,HI,15003,Honolulu,15003005100,"Census Tract 51, Honolulu County, Hawaii",0.073495287904,3077,220,1647,35,1584,81,962,233,59,85,38646,7830,692,157,834,111,360,40,289,91,73,66,2632,260,965,190,1637,46,0,11,75,45,451,95,0,11,31.3,7.0,3.6,5.3,38646.0,7830.0,26.0,5.8,27.1,3.5,11.7,1.0,9.4,2.9,4.6,4.2,85.5,5.9,31.9,5.9,99.4,1.9,0.0,1.7,4.7,2.8,28.5,6.0,0.0,0.4,0.9711,0.4295,0.3163,0.9682,2.6851,0.7677,0.8949,0.0955,0.299,0.3535,1.6429,0.2379,0.5892,0.9968,1.586,0.8599,1.0,0.0,0.3376,0.9325,0.0,2.2701,0.537,8.1841,0.7097,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,5,78,62,2.5,2.0,1730
15,HAWAII,HI,15003,Honolulu,15003005200,"Census Tract 52, Honolulu County, Hawaii",0.065851240508,2474,297,1443,87,1307,94,723,281,38,41,21249,4040,671,222,725,139,170,103,440,136,46,48,2337,307,1055,312,1327,152,16,25,146,80,518,108,25,38,29.2,10.7,3.2,3.4,21249.0,4040.0,31.6,8.9,29.3,5.5,6.9,4.1,17.8,5.4,3.5,3.7,94.5,5.1,43.1,11.7,92.0,9.0,1.1,1.7,11.2,6.1,39.6,8.3,1.0,1.5,0.9614,0.3686,0.9201,0.9873,3.2374,0.9226,0.9395,0.0382,0.9453,0.2739,2.1969,0.6334,0.9076,1.0,1.9076,0.9713,0.9459,0.9453,0.7102,0.9839,0.621,4.2063,0.9968,11.5482,0.9839,1,0,1,1,3,1,0,1,0,2,1,1,2,1,1,0,1,0,3,10,232,173,9.4,6.4,3102
15,HAWAII,HI,15003,Honolulu,15003005300,"Census Tract 53, Honolulu County, Hawaii",0.134921799492,4149,353,1639,53,1594,67,879,284,55,62,20303,2510,1069,226,948,137,471,193,454,132,70,53,3797,377,1227,238,1346,187,0,11,218,88,559,143,28,36,21.2,6.7,2.5,2.8,20303.0,2510.0,38.4,7.8,22.8,3.5,11.4,4.5,11.1,3.3,4.4,3.3,91.5,4.7,30.0,5.3,82.1,11.1,0.0,1.7,13.7,5.5,35.1,8.7,0.7,0.9,0.9164,0.266,0.9265,1.0,3.1089,0.8774,0.7389,0.0796,0.4695,0.3344,1.6224,0.2219,0.8439,0.9936,1.8375,0.9522,0.914,0.0,0.7898,0.9646,0.535,3.2034,0.8746,9.7722,0.8645,1,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,2,6,344,150,8.4,3.7,2363
15,HAWAII,HI,15003,Honolulu,15003005400,"Census Tract 54, Honolulu County, Hawaii",0.03190167775,1468,179,451,18,432,20,706,205,80,55,9960,2161,248,77,162,70,554,127,231,61,123,49,1455,179,392,96,353,46,0,11,75,40,165,48,7,15,48.1,11.4,16.0,9.2,9960.0,2161.0,32.5,9.7,11.0,4.7,37.7,7.3,15.7,4.2,28.5,11.3,99.1,1.8,29.6,6.5,78.3,9.9,0.0,5.9,17.4,9.4,38.2,10.5,0.5,1.0,1.0,0.9776,0.9936,0.9904,3.9616,1.0,0.172,0.9713,0.8842,1.0,3.0275,0.9711,0.9968,0.9904,1.9872,1.0,0.9045,0.0,0.8662,0.9743,0.4809,3.2259,0.881,12.2022,1.0,1,1,1,1,4,0,1,0,1,2,1,1,2,1,0,0,1,0,2,10,181,83,12.3,5.5,442
15,HAWAII,HI,15003,Honolulu,15003005500,"Census Tract 55, Honolulu County, Hawaii",0.083296487174,2162,260,638,30,623,36,413,181,23,23,19661,1765,562,100,254,73,388,76,235,69,25,29,2070,272,599,157,416,61,3,6,158,48,188,59,4,9,19.1,8.3,1.8,1.9,19661.0,1765.0,36.8,8.0,11.7,4.0,17.9,2.8,11.0,3.5,4.0,4.7,95.7,5.2,28.3,6.6,65.2,9.2,0.5,1.0,25.4,7.6,30.2,9.6,0.2,0.4,0.8939,0.1603,0.9521,0.9968,3.0031,0.8548,0.1943,0.3567,0.4566,0.3057,1.3133,0.0836,0.9331,0.9841,1.9172,0.9777,0.8758,0.8328,0.9363,0.9421,0.3726,3.9596,0.9839,10.1932,0.9065,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,1,1,0,2,6,220,137,10.3,6.0,1025
15,HAWAII,HI,15003,Honolulu,15003005600,"Census Tract 56, Honolulu County, Hawaii",0.36123317018,7280,707,1946,48,1917,60,1272,450,274,229,24665,3255,1687,379,1448,169,1205,239,742,161,195,112,7200,709,1696,416,762,143,16,19,401,144,499,105,53,59,17.6,6.2,6.7,5.6,24665.0,3255.0,31.4,5.8,19.9,2.2,16.6,2.9,10.2,2.4,10.2,5.8,98.9,1.7,24.5,5.5,39.2,7.3,0.8,1.0,20.9,7.5,26.0,5.4,0.7,0.8,0.8553,0.8045,0.8147,0.9841,3.4586,0.9548,0.5796,0.2739,0.3794,0.8344,2.0673,0.5434,0.9904,0.9809,1.9713,0.9968,0.7803,0.8971,0.9204,0.9228,0.535,4.0556,0.9904,11.5528,0.9871,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,1,1,0,2,5,458,162,6.3,2.4,4747
15,HAWAII,HI,15003,Honolulu,15003005700,"Census Tract 57, Honolulu County, Hawaii",1.543061276224,2541,420,997,62,912,89,752,338,98,88,23235,4061,489,158,428,81,369,122,449,166,57,47,2258,428,549,212,885,83,0,11,249,81,401,85,488,279,30.6,10.5,8.2,6.8,23235.0,4061.0,24.2,6.4,16.8,3.4,14.5,4.2,18.8,6.1,6.3,5.2,88.9,8.3,23.0,8.0,88.8,6.3,0.0,2.7,27.3,8.5,44.0,8.4,19.2,10.5,0.9646,0.8814,0.8594,0.965,3.6704,0.9806,0.3949,0.1911,0.9743,0.5669,2.1272,0.5949,0.7293,0.9745,1.7038,0.9045,0.9363,0.0,0.9618,0.9936,0.949,3.8407,0.9775,11.3421,0.9742,1,0,0,1,2,0,0,1,0,1,0,1,1,1,0,1,1,1,4,8,233,160,9.7,6.0,22943
15,HAWAII,HI,15003,Honolulu,15003005800,"Census Tract 58, Honolulu County, Hawaii",0.196741749018,3199,281,1038,56,1038,56,595,217,55,46,21878,3604,794,239,635,116,626,125,387,139,108,52,3166,282,669,227,604,93,0,11,196,76,260,77,0,11,18.6,6.5,3.2,2.5,21878.0,3604.0,34.7,9.2,19.8,3.5,19.6,3.5,12.1,4.0,10.4,5.0,99.0,1.5,22.0,7.2,58.2,8.4,0.0,2.6,18.9,7.3,25.0,7.3,0.0,0.3,0.8842,0.3686,0.9105,0.9936,3.1569,0.8968,0.5669,0.4777,0.6174,0.8439,2.5059,0.8424,0.9936,0.9713,1.9649,0.9936,0.8376,0.0,0.8917,0.9132,0.0,2.6425,0.701,10.2702,0.9161,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,1,0,1,5,139,101,4.3,3.1,4227
15,HAWAII,HI,15003,Honolulu,15003005900,"Census Tract 59, Honolulu County, Hawaii",0.826774112272,3588,419,645,39,542,62,155,88,54,39,14324,1988,785,187,283,85,433,91,165,48,103,47,3277,436,417,122,89,32,0,11,178,64,97,43,1738,334,8.4,4.6,5.3,3.4,14324.0,1988.0,28.4,5.3,7.9,2.5,12.1,2.1,8.9,2.8,19.0,8.5,91.3,5.9,11.8,3.2,13.8,4.9,0.0,4.2,32.8,11.3,17.9,7.3,48.4,7.4,0.5177,0.6923,0.984,0.9809,3.1749,0.9065,0.1146,0.1083,0.2444,0.9841,1.4514,0.1318,0.8312,0.9045,1.7357,0.9172,0.5764,0.0,0.9904,0.8424,0.9809,3.3901,0.9228,9.7521,0.8581,0,0,1,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1,2,6,144,83,7.8,4.0,17752
15,HAWAII,HI,15003,Honolulu,15003006000,"Census Tract 60, Honolulu County, Hawaii",0.276531271726,6858,955,1402,65,1295,79,627,360,273,169,23173,2123,1300,418,948,251,1380,336,527,153,105,65,6207,979,1243,487,297,97,0,15,496,129,190,120,175,119,9.3,5.6,6.6,4.0,23173.0,2123.0,28.0,6.9,13.8,3.2,20.1,4.0,7.8,2.0,8.1,5.1,90.5,6.7,19.3,7.1,21.2,6.9,0.0,1.9,38.3,9.7,14.7,9.5,2.6,1.7,0.5916,0.7949,0.8626,0.9745,3.2236,0.9194,0.258,0.5191,0.1447,0.7166,1.6384,0.2347,0.7898,0.9682,1.758,0.9299,0.6879,0.0,0.9968,0.8167,0.7771,3.2785,0.9003,9.8985,0.8806,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,354,152,5.3,2.0,7857
15,HAWAII,HI,15003,Honolulu,15003006100,"Census Tract 61, Honolulu County, Hawaii",0.183730111618,4053,464,894,51,817,67,224,92,61,41,29540,3047,831,239,689,143,749,174,502,130,114,58,3930,469,928,280,103,42,12,11,209,62,163,67,69,49,5.6,2.4,2.6,1.8,29540.0,3047.0,28.2,6.6,17.0,3.7,18.5,3.7,12.4,3.4,14.0,7.0,97.0,3.3,24.3,6.8,11.5,4.7,1.3,1.2,25.6,7.4,20.0,7.9,1.7,1.2,0.3505,0.2756,0.6262,0.9777,2.23,0.5968,0.4172,0.3949,0.6463,0.9459,2.4043,0.8039,0.9618,0.9777,1.9395,0.9904,0.551,0.9614,0.9427,0.8746,0.7166,4.0463,0.9871,10.6201,0.9419,0,0,0,1,1,0,0,0,1,1,1,1,2,0,1,1,0,0,2,6,226,112,5.6,2.5,2579
15,HAWAII,HI,15003,Honolulu,15003006201,"Census Tract 62.01, Honolulu County, Hawaii",0.210716710908,6372,702,1551,55,1487,83,1459,559,120,99,23855,4651,871,256,799,175,1731,388,572,153,203,87,6244,705,952,241,567,120,0,15,418,133,280,104,115,156,22.9,8.5,3.7,3.0,23855.0,4651.0,20.8,5.4,12.5,2.5,27.2,5.3,9.0,2.6,13.7,5.8,98.0,2.4,16.0,3.7,36.6,7.7,0.0,1.8,28.1,8.8,18.8,7.2,1.8,2.4,0.9325,0.4744,0.8339,0.9554,3.1962,0.9097,0.2166,0.8662,0.2605,0.9363,2.2796,0.701,0.9809,0.949,1.9299,0.9841,0.7739,0.0,0.9713,0.8617,0.7325,3.3394,0.91,10.7451,0.9548,1,0,0,1,2,0,0,0,1,1,1,1,2,0,0,1,0,0,1,6,335,152,5.3,2.4,3312
15,HAWAII,HI,15003,Honolulu,15003006202,"Census Tract 62.02, Honolulu County, Hawaii",0.033422147426,1476,269,418,26,340,48,588,199,84,45,10117,2023,170,53,111,60,601,168,225,72,96,43,1425,277,221,103,197,42,0,11,104,44,77,36,0,11,39.8,11.1,15.7,7.3,10117.0,2023.0,27.0,7.6,7.5,3.6,40.7,8.6,15.2,5.0,28.2,12.1,96.5,6.6,17.4,7.6,47.1,9.7,0.0,6.4,30.6,12.4,22.6,9.8,0.0,0.7,0.9871,0.9744,0.9904,0.9713,3.9232,0.9968,0.1115,0.9809,0.8521,0.9968,2.9413,0.9646,0.949,0.965,1.914,0.9745,0.8121,0.0,0.9777,0.8939,0.0,2.6837,0.717,11.4622,0.9806,1,1,1,1,4,0,1,0,1,2,1,1,2,0,0,1,0,0,1,9,66,35,4.5,2.3,720
15,HAWAII,HI,15003,Honolulu,15003006301,"Census Tract 63.01, Honolulu County, Hawaii",0.302171919444,4413,640,865,46,823,50,404,207,162,74,25498,2013,652,181,727,110,890,190,543,122,44,42,4268,643,482,196,11,13,4,6,230,71,67,43,76,41,9.2,5.1,6.3,2.9,25498.0,2013.0,21.3,4.7,16.5,2.9,20.2,3.2,12.3,3.0,5.3,5.1,96.7,4.0,11.3,4.3,1.3,1.6,0.5,0.7,27.9,8.5,8.1,5.1,1.7,0.9,0.5788,0.7885,0.7923,0.9586,3.1182,0.8806,0.3758,0.5223,0.6334,0.4459,1.9774,0.4598,0.9554,0.8949,1.8503,0.9554,0.3185,0.8328,0.9682,0.6752,0.7166,3.5113,0.9389,10.4572,0.9355,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,194,65,4.4,1.5,1822
15,HAWAII,HI,15003,Honolulu,15003006302,"Census Tract 63.02, Honolulu County, Hawaii",0.255284464768,3013,423,683,29,622,47,1180,431,132,62,15054,2646,348,112,386,117,1136,192,398,101,107,56,2934,427,455,131,123,62,0,11,202,68,157,56,91,67,40.4,13.3,11.6,5.1,15054.0,2646.0,22.8,6.6,12.8,3.5,37.7,3.5,13.6,3.1,17.2,9.0,97.4,3.7,16.6,4.1,18.0,9.1,0.0,3.9,32.5,10.8,25.2,9.2,3.0,2.2,0.9936,0.9391,0.9808,0.9618,3.8753,0.9903,0.2293,0.9713,0.7363,0.9713,2.9082,0.9486,0.965,0.9618,1.9268,0.9809,0.6656,0.0,0.9873,0.9164,0.8025,3.3718,0.9132,12.0821,0.9968,1,1,1,1,4,0,1,0,1,2,1,1,2,0,0,1,1,0,2,10,100,44,3.4,1.5,931
15,HAWAII,HI,15003,Honolulu,15003006401,"Census Tract 64.01, Honolulu County, Hawaii",0.077612679632,2505,316,458,20,419,33,251,167,37,37,22793,2754,309,93,288,82,675,164,176,64,30,24,2484,316,170,125,5,13,0,11,158,54,5,8,55,34,10.1,6.5,2.7,2.5,22793.0,2754.0,19.9,4.3,11.5,3.0,26.9,5.6,7.1,2.2,7.2,5.9,99.2,1.8,7.5,5.4,1.1,3.0,0.0,5.8,37.7,12.5,1.2,1.8,2.2,1.3,0.6302,0.2885,0.8754,0.9522,2.7463,0.7935,0.1911,0.8503,0.1093,0.6369,1.7876,0.3505,1.0,0.7898,1.7898,0.9459,0.293,0.0,0.9936,0.1158,0.758,2.1604,0.4984,8.4841,0.7355,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,35,20,1.4,0.9,667
15,HAWAII,HI,15003,Honolulu,15003006402,"Census Tract 64.02, Honolulu County, Hawaii",0.977987871756,6630,660,1529,31,1451,74,541,347,124,81,27760,2417,830,245,1310,290,1031,246,709,212,69,57,6476,667,672,215,42,42,0,15,202,97,128,88,146,82,8.2,5.1,3.0,2.0,27760.0,2417.0,16.2,4.9,19.8,4.0,15.6,3.4,10.7,3.0,4.8,3.9,97.7,2.6,10.6,3.2,2.7,2.8,0.0,1.8,13.9,6.6,8.8,6.0,2.2,1.2,0.5113,0.3301,0.722,0.9236,2.487,0.7065,0.5669,0.242,0.4309,0.3822,1.622,0.2186,0.9745,0.8885,1.863,0.965,0.4013,0.0,0.8025,0.7106,0.758,2.6724,0.7074,8.6444,0.7548,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,204,115,3.1,1.7,2321
15,HAWAII,HI,15003,Honolulu,15003006500,"Census Tract 65, Honolulu County, Hawaii",3.742159271504,4779,527,1119,25,1076,54,234,137,210,97,29814,2911,534,226,685,141,954,186,338,99,120,64,4509,535,391,190,0,15,0,11,130,62,52,42,38,36,5.0,2.8,7.8,3.2,29814.0,2911.0,16.0,5.9,14.3,2.8,20.0,3.2,7.1,2.1,11.2,5.9,94.4,4.1,8.6,4.1,0.0,1.4,0.0,2.4,12.1,5.7,4.8,4.0,0.8,0.7,0.2926,0.8686,0.6198,0.9204,2.7014,0.7742,0.2898,0.5127,0.1093,0.8631,1.7749,0.3376,0.9045,0.8248,1.7293,0.914,0.0,0.0,0.7357,0.508,0.5701,1.8138,0.3601,8.0194,0.6677,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,225,131,4.7,2.5,1659
15,HAWAII,HI,15003,Honolulu,15003006600,"Census Tract 66, Honolulu County, Hawaii",1.92785168773,738,194,218,76,155,41,38,31,40,36,36921,6836,5,7,5,8,152,41,8,11,5,13,242,231,21,44,5,13,0,11,0,15,0,11,244,151,7.7,6.6,23.4,19.3,36921.0,6836.0,1.2,1.7,0.7,1.2,20.6,1.2,2.0,2.8,3.2,8.7,32.8,30.1,2.9,6.2,2.3,5.9,0.0,11.8,0.0,10.1,0.0,16.2,33.1,18.5,0.463,0.9968,0.3866,0.0573,1.9037,0.4516,0.0414,0.551,0.0129,0.2325,0.8378,0.0225,0.0191,0.5096,0.5287,0.2166,0.3822,0.0,0.0,0.0,0.9618,1.344,0.209,4.6142,0.129,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,6,1.2,1.6,2809
15,HAWAII,HI,15003,Honolulu,15003006701,"Census Tract 67.01, Honolulu County, Hawaii",7.628835363302,6236,621,1948,89,1825,107,237,135,133,50,39354,4402,221,93,1806,164,1197,281,769,154,84,51,5711,646,218,130,9,20,7,11,121,72,44,29,242,120,3.9,2.3,4.8,1.7,39354.0,4402.0,4.7,1.8,29.0,2.6,19.2,4.1,13.0,2.6,4.6,2.8,91.6,4.9,3.7,2.2,0.5,1.1,0.4,0.6,6.6,3.9,2.4,1.6,3.9,1.9,0.2058,0.6506,0.3035,0.3503,1.5102,0.3,0.9363,0.4522,0.7074,0.3535,2.4494,0.8296,0.8503,0.5924,1.4427,0.7834,0.1943,0.8071,0.4873,0.2476,0.8376,2.5739,0.6656,7.9762,0.6613,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,146,85,2.5,1.3,5176
15,HAWAII,HI,15003,Honolulu,15003006702,"Census Tract 67.02, Honolulu County, Hawaii",0.163129639408,2641,388,1219,88,1148,112,196,139,39,35,33068,4929,169,113,314,94,708,193,333,117,28,35,1813,482,48,67,760,139,0,11,61,61,180,75,3,7,7.4,5.9,3.6,3.3,33068.0,4929.0,10.2,6.2,11.9,3.3,26.8,6.2,14.5,6.2,2.4,3.0,68.6,15.2,2.0,2.8,62.3,10.5,0.0,2.2,5.3,5.3,15.7,6.4,0.1,0.3,0.4469,0.4295,0.5208,0.7452,2.1424,0.5742,0.2006,0.8471,0.8006,0.1624,2.0107,0.4855,0.293,0.3758,0.6688,0.2962,0.8662,0.0,0.3885,0.8264,0.3248,2.4059,0.5949,7.2278,0.5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,1.7,1.7,1386
15,HAWAII,HI,15003,Honolulu,15003006802,"Census Tract 68.02, Honolulu County, Hawaii",0.259903402994,8453,721,1676,43,1650,59,766,381,158,82,31447,4294,1141,258,1519,187,1638,216,1052,270,111,59,7738,765,700,222,34,24,0,15,395,99,59,34,229,177,9.1,4.4,3.6,1.8,31447.0,4294.0,18.8,3.4,18.0,2.0,19.4,1.9,12.7,3.0,6.7,3.6,91.5,4.6,8.7,2.7,2.0,1.4,0.0,1.6,23.9,6.0,3.6,2.0,2.7,2.1,0.5691,0.4295,0.5751,0.9427,2.5164,0.7129,0.4682,0.4554,0.6785,0.5987,2.2008,0.6399,0.8439,0.8344,1.6783,0.8917,0.3599,0.0,0.9299,0.3891,0.7834,2.4623,0.6174,8.8578,0.7806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,488,223,5.9,2.4,2034
15,HAWAII,HI,15003,Honolulu,15003006804,"Census Tract 68.04, Honolulu County, Hawaii",0.746722426306,5470,300,1568,72,1540,80,117,93,135,66,19917,1856,29,40,43,34,2473,176,492,301,195,115,3196,392,62,76,6,17,0,15,22,21,17,20,0,15,2.1,1.7,9.7,4.7,19917.0,1856.0,1.1,1.5,0.8,0.6,45.2,2.1,10.7,6.5,12.7,7.5,58.4,6.4,1.4,1.8,0.4,1.1,0.0,1.7,1.4,1.4,1.1,1.3,0.0,0.3,0.0386,0.9295,0.9393,0.051,1.9584,0.4806,0.0446,0.9904,0.4309,0.9172,2.3831,0.7942,0.1752,0.2611,0.4363,0.1656,0.1815,0.0,0.1019,0.1093,0.0,0.3927,0.0129,5.1705,0.2,0,1,1,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,4,81,64,1.8,1.4,4627
15,HAWAII,HI,15003,Honolulu,15003006805,"Census Tract 68.05, Honolulu County, Hawaii",0.918375653466,6199,609,2728,51,2455,147,437,238,52,54,42406,5157,308,155,1402,248,1142,244,582,187,87,63,5428,701,273,143,2017,125,0,15,121,71,109,84,99,87,7.0,3.7,1.6,1.6,42406.0,5157.0,6.6,3.3,22.6,3.2,18.4,3.5,9.7,2.8,3.5,2.6,87.6,7.4,4.6,2.4,73.9,4.4,0.0,1.0,4.9,2.9,4.4,3.4,1.6,1.4,0.4148,0.1378,0.2332,0.535,1.3208,0.2516,0.7293,0.379,0.328,0.2739,1.7102,0.283,0.6752,0.6688,1.344,0.7102,0.8917,0.0,0.3599,0.4534,0.707,2.412,0.6013,6.787,0.4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,147,3.5,2.5,2908
15,HAWAII,HI,15003,Honolulu,15003006806,"Census Tract 68.06, Honolulu County, Hawaii",0.186396918132,1935,198,589,19,566,33,46,37,32,29,38994,6051,105,59,729,84,325,79,228,68,19,29,1866,202,71,56,7,14,0,11,0,15,30,18,23,17,2.4,1.7,3.9,3.6,38994.0,6051.0,6.8,3.7,37.7,4.7,16.8,3.7,11.9,3.3,3.4,5.2,96.4,3.5,3.9,3.1,1.2,2.5,0.0,4.6,0.0,2.8,5.3,3.2,1.2,0.9,0.0611,0.5192,0.3131,0.5478,1.4412,0.2839,0.9904,0.2898,0.5981,0.2643,2.1426,0.6109,0.9459,0.6083,1.5542,0.8344,0.3057,0.0,0.0,0.5498,0.6592,1.5147,0.2508,6.6527,0.4194,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,72,47,3.8,2.3,1091
15,HAWAII,HI,15003,Honolulu,15003006808,"Census Tract 68.08, Honolulu County, Hawaii",0.063833471456,4724,363,2182,46,1965,129,630,233,94,63,28161,2225,334,127,752,127,883,157,427,128,121,81,4172,387,521,152,2073,87,0,11,333,111,171,86,0,11,13.3,4.8,3.8,2.4,28161.0,2225.0,9.9,3.5,15.9,2.9,18.7,3.0,9.2,2.8,6.2,4.1,88.3,4.6,11.6,3.3,95.0,3.5,0.0,1.3,16.9,5.5,8.7,4.1,0.0,0.2,0.7781,0.4968,0.6965,0.7261,2.6975,0.771,0.3408,0.4236,0.283,0.5414,1.5888,0.1961,0.7038,0.8981,1.6019,0.8662,0.9618,0.0,0.8471,0.7074,0.0,2.5163,0.6463,8.4045,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,335,192,7.2,4.0,1361
15,HAWAII,HI,15003,Honolulu,15003006809,"Census Tract 68.09, Honolulu County, Hawaii",0.064004514642,5678,359,2061,56,2061,56,301,114,162,72,27175,2127,591,162,743,108,1170,183,486,131,174,78,5170,389,735,168,1740,118,0,15,321,94,231,71,0,15,5.3,2.0,4.8,2.1,27175.0,2127.0,14.7,3.8,13.1,2.1,20.6,2.9,8.7,2.3,8.4,3.8,91.1,3.7,13.8,3.1,84.4,5.3,0.0,1.3,15.6,4.6,11.2,3.5,0.0,0.3,0.3183,0.6506,0.7444,0.8885,2.6018,0.7419,0.242,0.551,0.2154,0.7325,1.7409,0.3023,0.8185,0.9331,1.7516,0.9236,0.9268,0.0,0.8248,0.7492,0.0,2.5008,0.6334,8.5951,0.7484,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,187,83,3.3,1.5,1470
15,HAWAII,HI,15003,Honolulu,15003006900,"Census Tract 69, Honolulu County, Hawaii",0.430985971398,4153,282,1249,59,1169,82,367,192,116,79,21287,2190,43,56,49,56,1923,167,168,74,163,73,2316,370,27,57,11,13,0,11,57,40,0,11,0,11,8.8,4.8,14.1,8.4,21287.0,2190.0,2.0,2.7,1.2,1.3,46.3,2.5,4.9,2.1,13.9,6.2,55.8,8.1,0.8,1.7,0.9,1.1,0.0,2.2,4.9,3.5,0.0,2.3,0.0,0.3,0.5466,0.9647,0.9169,0.1051,2.5333,0.7161,0.0541,0.9936,0.045,0.9395,2.0322,0.5145,0.1529,0.1401,0.293,0.0987,0.258,0.0,0.3599,0.0,0.0,0.6179,0.0579,5.4764,0.229,0,1,1,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,4,120,69,3.5,2.0,4086
15,HAWAII,HI,15003,Honolulu,15003007000,"Census Tract 70, Honolulu County, Hawaii",1.109945952296,4319,357,1658,53,1560,105,345,198,66,43,27269,5113,16,27,0,11,1442,210,53,38,111,69,2147,497,44,57,24,26,0,11,38,50,12,18,0,11,8.0,4.4,5.9,3.8,27269.0,5113.0,0.7,1.1,0.0,0.6,33.4,4.0,1.7,1.1,7.1,4.5,49.7,10.8,1.2,1.6,1.4,1.6,0.0,1.6,2.4,3.2,0.8,1.1,0.0,0.3,0.4952,0.7564,0.7316,0.0382,2.0214,0.5161,0.0,0.9586,0.0064,0.6274,1.5924,0.1994,0.1051,0.2134,0.3185,0.1115,0.3312,0.0,0.1783,0.0868,0.0,0.5963,0.0482,4.5286,0.1129,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33,40,1.0,1.3,6955
